Left,Label
DB00409,0
DB00557,16
DB00244,0
DB06770,16
DB00699,0
DB08883,16
DB00586,0
DB00771,16
DB02659,0
DB00652,16
DB00652,0
DB00653,16
DB00653,0
DB00402,16
DB00402,0
DB00237,16
DB00237,0
DB01320,16
DB01320,0
DB13872,16
DB13872,0
DB00898,16
DB03754,0
DB00899,16
DB00899,0
DB01563,16
DB01563,0
DB00484,16
DB00278,0
DB06204,16
DB06204,0
DB00653,16
DB00224,0
DB09017,16
DB09017,0
DB00897,16
DB08970,0
DB00366,16
DB00366,0
DB00892,16
DB00892,0
DB01017,16
DB00689,0
DB00747,16
DB06825,0
DB00470,16
DB00470,0
DB00961,16
DB00425,0
DB00623,16
DB00623,0
DB06204,16
DB01275,0
DB01618,16
DB06711,0
DB01615,16
DB01615,0
DB09072,16
DB09072,0
DB00748,16
DB00319,0
DB00831,16
DB00760,0
DB01142,16
DB00749,0
DB00241,16
DB02513,0
DB00557,16
DB01217,0
DB00748,16
DB00586,0
DB01588,16
DB01426,0
DB00737,16
DB09053,0
DB00747,16
DB00763,0
DB09342,16
DB09342,0
DB00898,16
DB00219,0
DB00470,16
DB00470,0
DB06288,16
DB04854,0
DB09072,16
DB09072,0
DB01615,16
DB01102,0
DB01563,16
DB01563,0
DB00557,16
DB00451,0
DB00690,16
DB00690,0
DB04842,16
DB08933,0
DB00470,16
DB00639,0
DB01618,16
DB01618,0
DB00653,16
DB08865,0
DB00484,16
DB11730,0
DB00366,16
DB13153,0
DB00231,16
DB00233,0
DB00690,16
DB03756,0
DB00363,16
DB00363,0
DB00486,16
DB00486,0
DB00486,16
DB00486,0
DB00366,16
DB01359,0
DB00366,16
DB00366,0
DB06204,16
DB06204,0
DB00921,16
DB00921,0
DB01017,16
DB01017,0
DB00486,16
DB02703,0
DB00484,16
DB01325,0
DB00486,16
DB00486,0
DB00470,16
DB09112,0
DB01017,16
DB01017,0
DB00854,16
DB00854,0
DB08883,16
DB13783,0
DB00557,16
DB00557,0
DB09072,16
DB12161,0
DB08883,16
DB08883,0
DB01621,16
DB00014,0
DB01161,16
DB04570,0
DB00721,16
DB00721,0
DB00726,16
DB00726,0
DB00557,16
DB00557,0
DB00653,16
DB00653,0
DB09072,16
DB06217,0
DB00356,16
DB00356,0
DB00653,16
DB00653,0
DB00341,16
DB00341,0
DB00186,16
DB00186,0
DB09072,16
DB00813,0
DB00366,16
DB00366,0
DB00193,16
DB03754,0
DB00189,16
DB00596,0
DB00818,16
DB00818,0
DB06738,16
DB09030,0
DB00402,16
DB00402,0
DB08883,16
DB08883,0
DB00557,16
DB00557,0
DB00366,16
DB00366,0
DB06204,16
DB06204,0
DB01017,16
DB01017,0
DB01154,16
DB09262,0
DB00907,16
DB00907,0
DB01081,16
DB00187,0
DB01086,16
DB06292,0
DB00557,16
DB00557,0
DB00484,16
DB00432,0
DB00653,16
DB01026,0
DB00470,16
DB00765,0
DB08883,16
DB00213,0
DB06690,16
DB00723,0
DB00909,16
DB00909,0
DB00557,16
DB00557,0
DB08883,16
DB08883,0
DB01242,16
DB01242,0
DB09072,16
DB09072,0
DB00470,16
DB00470,0
DB00980,16
DB06786,0
DB00366,16
DB00366,0
DB08883,16
DB08883,0
DB00228,16
DB00228,0
DB06144,16
DB00915,0
DB00366,16
DB00366,0
DB00433,16
DB00433,0
DB01437,16
DB00797,0
DB08883,16
DB08883,0
DB04908,16
DB04908,0
DB11609,16
DB00650,0
DB08883,16
DB00703,0
DB01017,16
DB01545,0
DB01242,16
DB01144,0
DB01198,16
DB01198,0
DB00486,16
DB00979,0
DB06204,16
DB00288,0
DB00470,16
DB00444,0
DB00486,16
DB00486,0
DB09072,16
DB09072,0
DB01501,16
DB13145,0
DB00486,16
DB00675,0
DB00557,16
DB06152,0
DB00484,16
DB00484,0
DB01551,16
DB01339,0
DB00768,16
DB00768,0
DB01463,16
DB01463,0
DB01623,16
DB09209,0
DB00486,16
DB00486,0
DB01466,16
DB07615,0
DB00484,16
DB00484,0
DB06204,16
DB06204,0
DB00252,16
DB00252,0
DB00484,16
DB00484,0
DB00486,16
DB00486,0
DB01075,16
DB01075,0
DB06204,16
DB01295,0
DB06216,16
DB00542,0
DB00653,16
DB00653,0
DB00366,16
DB00366,0
DB12532,16
DB12532,0
DB00540,16
DB00540,0
DB00543,16
DB06697,0
DB01353,16
DB01353,0
DB09072,16
DB09072,0
DB00366,16
DB00366,0
DB00470,16
DB01102,0
DB09034,16
DB01149,0
DB01351,16
DB01351,0
DB00281,16
DB00281,0
DB00283,16
DB00283,0
DB00470,16
DB01275,0
DB06204,16
DB06204,0
DB01192,16
DB01192,0
DB00486,16
DB00486,0
DB06204,16
DB06204,0
DB01017,16
DB01017,0
DB00470,16
DB01139,0
DB01106,16
DB09055,0
DB04844,16
DB04844,0
DB01563,16
DB01427,0
DB08883,16
DB08883,0
DB00470,16
DB00166,0
DB08883,16
DB08883,0
DB09072,16
DB01073,0
DB00593,16
DB00593,0
DB08883,16
DB08883,0
DB06738,16
DB01037,0
DB01068,16
DB01068,0
DB01041,16
DB01041,0
DB06204,16
DB06204,0
DB01065,16
DB01065,0
DB09072,16
DB09072,0
DB01017,16
DB00320,0
DB01017,16
DB01017,0
DB00996,16
DB00996,0
DB00933,16
DB00933,0
DB06204,16
DB00898,0
DB00934,16
DB00934,0
DB08883,16
DB08883,0
DB09286,16
DB00627,0
DB00750,16
DB11915,0
DB00949,16
DB09143,0
DB00484,16
DB00857,0
DB09009,16
DB06713,0
DB09072,16
DB00938,0
DB00366,16
DB01170,0
DB01588,16
DB08897,0
DB00557,16
DB00557,0
DB00470,16
DB06698,0
DB00366,16
DB01083,0
DB06288,16
DB01333,0
DB01017,16
DB01017,0
DB00653,16
DB01251,0
DB00193,16
DB00193,0
DB00490,16
DB01261,0
DB00497,16
DB00497,0
DB00628,16
DB01338,0
DB00494,16
DB00494,0
DB00625,16
DB00625,0
DB00366,16
DB00366,0
DB00484,16
DB00484,0
DB00623,16
DB00718,0
DB00486,16
DB00486,0
DB00470,16
DB00470,0
DB00334,16
DB09134,0
DB00486,16
DB00278,0
DB06770,16
DB06770,0
DB00484,16
DB00986,0
DB01224,16
DB01224,0
DB00321,16
DB06413,0
DB08883,16
DB08883,0
DB00484,16
DB01234,0
DB00486,16
DB00212,0
DB08987,16
DB00675,0
DB00653,16
DB00653,0
DB00801,16
DB00801,0
DB00802,16
DB00802,0
DB01017,16
DB01592,0
DB08883,16
DB08883,0
DB00484,16
DB00484,0
DB00557,16
DB00517,0
DB00829,16
DB00829,0
DB00653,16
DB00653,0
DB00557,16
DB01119,0
DB00486,16
DB00724,0
DB00484,16
DB05521,0
DB00484,16
DB08797,0
DB00486,16
DB09212,0
DB00484,16
DB00484,0
DB01142,16
DB09079,0
DB01041,16
DB06663,0
DB00366,16
DB00366,0
DB09345,16
DB09345,0
DB00980,16
DB00980,0
DB01463,16
DB01392,0
DB00484,16
DB00181,0
DB00985,16
DB00985,0
DB00486,16
DB00486,0
DB01100,16
DB01100,0
DB00484,16
DB13879,0
DB00653,16
DB00653,0
DB00962,16
DB09396,0
DB00486,16
DB00486,0
DB00484,16
DB00274,0
DB00486,16
DB01628,0
DB00484,16
DB00221,0
DB01267,16
DB01267,0
DB00653,16
DB00653,0
DB09085,16
DB09085,0
DB08883,16
DB00555,0
DB00557,16
DB06737,0
DB06204,16
DB06792,0
DB00366,16
DB00366,0
DB06153,16
DB00952,0
DB00557,16
DB00367,0
DB08883,16
DB00415,0
DB00653,16
DB00653,0
DB08883,16
DB00812,0
DB00527,16
DB09220,0
DB00794,16
DB00794,0
DB01161,16
DB01161,0
DB00189,16
DB00952,0
DB00409,16
DB00409,0
DB00427,16
DB00792,0
DB00484,16
DB00484,0
DB00486,16
DB00591,0
DB00423,16
DB01401,0
DB06288,16
DB09236,0
DB09118,16
DB09087,0
DB00366,16
DB00366,0
DB00557,16
DB00557,0
DB00557,16
DB00213,0
DB00470,16
DB00470,0
DB01017,16
DB06769,0
DB06282,16
DB06282,0
DB09072,16
DB09018,0
DB11148,16
DB00353,0
DB00854,16
DB00854,0
DB01017,16
DB00592,0
DB08883,16
DB00323,0
DB08883,16
DB01407,0
DB00228,16
DB00973,0
DB00653,16
DB01370,0
DB00967,16
DB00630,0
DB08883,16
DB08883,0
DB00433,16
DB12070,0
DB00434,16
DB00820,0
DB00962,16
DB00962,0
DB00593,16
DB00593,0
DB06204,16
DB01463,0
DB06204,16
DB06204,0
DB00484,16
DB00484,0
DB00599,16
DB00599,0
DB00599,16
DB00599,0
DB00486,16
DB00433,0
DB00484,16
DB00484,0
DB00206,16
DB00206,0
DB00753,16
DB06689,0
DB00752,16
DB00752,0
DB09225,16
DB00945,0
DB00750,16
DB01339,0
DB06738,16
DB00332,0
DB00768,16
DB01263,0
DB06148,16
DB01098,0
DB00418,16
DB01256,0
DB09072,16
DB09072,0
DB00653,16
DB00653,0
DB01623,16
DB00541,0
DB00313,16
DB00313,0
DB00312,16
DB00312,0
DB00679,16
DB00983,0
DB00486,16
DB08976,0
DB00470,16
DB00470,0
DB00484,16
DB00335,0
DB01017,16
DB13450,0
DB00318,16
DB00318,0
DB00737,16
DB00498,0
DB01017,16
DB01017,0
DB00734,16
DB09118,0
DB09072,16
DB09072,0
DB00486,16
DB00486,0
DB00470,16
DB00470,0
DB00484,16
DB00484,0
DB09072,16
DB00267,0
DB00557,16
DB06264,0
DB00844,16
DB00303,0
DB01589,16
DB09075,0
DB01595,16
DB01595,0
DB00726,16
DB00726,0
DB12532,16
DB12532,0
DB00737,16
DB00737,0
DB00721,16
DB00721,0
DB00962,16
DB00962,0
DB00734,16
DB00734,0
DB01587,16
DB00338,0
DB01017,16
DB01017,0
DB09166,16
DB09166,0
DB08883,16
DB00550,0
DB01017,16
DB01017,0
DB00371,16
DB09209,0
DB01589,16
DB01589,0
DB00690,16
DB00690,0
DB09128,16
DB09030,0
DB00356,16
DB00356,0
DB00423,16
DB00594,0
DB06204,16
DB00589,0
DB09072,16
DB00765,0
DB00697,16
DB00541,0
DB00366,16
DB00366,0
DB09225,16
DB09225,0
DB00486,16
DB00486,0
DB00484,16
DB00484,0
DB00771,16
DB00771,0
DB00486,16
DB00486,0
DB06204,16
DB01061,0
DB06216,16
DB00762,0
DB09166,16
DB01280,0
DB00647,16
DB00647,0
DB00321,16
DB00321,0
DB09166,16
DB00367,0
DB01615,16
DB09102,0
DB08883,16
DB08883,0
DB01355,16
DB00177,0
DB00366,16
DB00366,0
DB00470,16
DB00461,0
DB00818,16
DB00818,0
DB06204,16
DB06204,0
DB08883,16
DB08883,0
DB00557,16
DB00352,0
DB00540,16
DB01246,0
DB00543,16
DB00618,0
DB00475,16
DB00475,0
DB00647,16
DB00647,0
DB00897,16
DB00897,0
DB00341,16
DB00341,0
DB00371,16
DB00371,0
DB00370,16
DB00755,0
DB00486,16
DB00486,0
DB00557,16
DB09262,0
DB00189,16
DB00595,0
DB01192,16
DB01192,0
DB01351,16
DB01351,0
DB06204,16
DB00513,0
DB00181,16
DB09095,0
DB00366,16
DB01061,0
DB00486,16
DB00997,0
DB00721,16
DB00668,0
DB00854,16
DB00854,0
DB08883,16
DB08883,0
DB00366,16
DB01217,0
DB00484,16
DB01059,0
DB00653,16
DB00653,0
DB00972,16
DB12070,0
DB01219,16
DB01219,0
DB09072,16
DB09072,0
DB04953,16
DB04953,0
DB08883,16
DB08883,0
DB00962,16
DB00963,0
DB01215,16
DB01215,0
DB09072,16
DB09072,0
DB00391,16
DB01067,0
DB00660,16
DB09112,0
DB00802,16
DB00802,0
DB01587,16
DB01587,0
DB01017,16
DB01017,0
DB01198,16
DB01198,0
DB08883,16
DB01283,0
DB01017,16
DB01076,0
DB00237,16
DB00665,0
DB00366,16
DB00366,0
DB09072,16
DB09072,0
DB00470,16
DB00470,0
DB00231,16
DB00231,0
DB06594,16
DB06264,0
DB01355,16
DB01355,0
DB00484,16
DB00569,0
DB01017,16
DB01017,0
DB04844,16
DB00267,0
DB08883,16
DB08883,0
DB00252,16
DB11636,0
DB01017,16
DB00620,0
DB00653,16
DB00940,0
DB01242,16
DB01005,0
DB01189,16
DB00720,0
DB00454,16
DB01611,0
DB00807,16
DB00981,0
DB01176,16
DB01176,0
DB00458,16
DB00458,0
DB00802,16
DB00802,0
DB00801,16
DB00801,0
DB00527,16
DB00527,0
DB13872,16
DB00314,0
DB00653,16
DB00752,0
DB01452,16
DB05266,0
DB00484,16
DB01553,0
DB00486,16
DB00646,0
DB06282,16
DB01214,0
DB08883,16
DB08883,0
DB06204,16
DB01624,0
DB06770,16
DB06770,0
DB00557,16
DB00557,0
DB00656,16
DB00704,0
DB00470,16
DB00446,0
DB01017,16
DB01017,0
DB01017,16
DB01017,0
DB00653,16
DB06738,0
DB00653,16
DB00653,0
DB00366,16
DB11636,0
DB00497,16
DB00700,0
DB00470,16
DB00800,0
DB00366,16
DB01103,0
DB01618,16
DB01618,0
DB00292,16
DB00292,0
DB00924,16
DB00924,0
DB00296,16
DB00296,0
DB00297,16
DB09030,0
DB00295,16
DB00503,0
DB00486,16
DB00486,0
DB00298,16
DB00986,0
DB00484,16
DB01244,0
DB06204,16
DB06204,0
DB00653,16
DB08907,0
DB00366,16
DB00282,0
DB00484,16
DB00484,0
DB00721,16
DB00721,0
DB06204,16
DB06204,0
DB01558,16
DB00657,0
DB00323,16
DB00323,0
DB00458,16
DB00458,0
DB09072,16
DB09072,0
DB04946,16
DB04946,0
DB01501,16
DB01501,0
DB00486,16
DB01086,0
DB00588,16
DB00588,0
DB00231,16
DB00677,0
DB00557,16
DB00557,0
DB00904,16
DB00904,0
DB00985,16
DB00985,0
DB00980,16
DB00980,0
DB00726,16
DB00726,0
DB00486,16
DB09295,0
DB09118,16
DB09101,0
DB00484,16
DB00722,0
DB00909,16
DB00909,0
DB01017,16
DB00732,0
DB00189,16
DB09290,0
DB00186,16
DB00591,0
DB00366,16
DB00366,0
DB00494,16
DB00494,0
DB00486,16
DB00486,0
DB00181,16
DB00181,0
DB00395,16
DB00903,0
DB01227,16
DB01227,0
DB00484,16
DB00973,0
DB00391,16
DB00391,0
DB00486,16
DB00486,0
DB00633,16
DB00960,0
DB01065,16
DB00441,0
DB01238,16
DB01238,0
DB01221,16
DB01221,0
DB01219,16
DB01219,0
DB00497,16
DB00577,0
DB00494,16
DB00494,0
DB00321,16
DB00321,0
DB00490,16
DB00490,0
DB00323,16
DB01007,0
DB01209,16
DB01357,0
DB01215,16
DB00495,0
DB01142,16
DB01142,0
DB01017,16
DB01017,0
DB00486,16
DB00486,0
DB08883,16
DB00244,0
DB01544,16
DB01544,0
DB00818,16
DB00788,0
DB00653,16
DB00653,0
DB00557,16
DB00255,0
DB00366,16
DB01559,0
DB00470,16
DB00470,0
DB00813,16
DB06176,0
DB01215,16
DB08884,0
DB04842,16
DB11660,0
DB01002,16
DB06698,0
DB00831,16
DB00831,0
DB00557,16
DB00557,0
DB00835,16
DB00835,0
DB08883,16
DB08883,0
DB08883,16
DB08883,0
DB00734,16
DB00259,0
DB01075,16
DB08895,0
DB00502,16
DB01084,0
DB04908,16
DB00392,0
DB00557,16
DB00557,0
DB01017,16
DB00218,0
DB00470,16
DB00470,0
DB01587,16
DB00674,0
DB00653,16
DB00504,0
DB01440,16
DB01009,0
DB00653,16
DB00653,0
DB01017,16
DB01017,0
DB06204,16
DB04855,0
DB00924,16
DB00924,0
DB00807,16
DB00438,0
DB00557,16
DB01602,0
DB00273,16
DB00273,0
DB09068,16
DB09068,0
DB09072,16
DB09072,0
DB01202,16
DB01202,0
DB01017,16
DB01017,0
DB00366,16
DB00366,0
DB08883,16
DB08883,0
DB00670,16
DB00670,0
DB01017,16
DB00776,0
DB00484,16
DB00484,0
DB00653,16
DB00653,0
DB00206,16
DB00206,0
DB01176,16
DB01176,0
DB00484,16
DB00484,0
DB00653,16
DB00700,0
DB08883,16
DB01142,0
DB09072,16
DB09072,0
DB01017,16
DB06813,0
DB00418,16
DB00418,0
DB09072,16
DB09072,0
DB00557,16
DB00557,0
DB00434,16
DB01051,0
DB00486,16
DB06766,0
DB01558,16
DB01558,0
DB00366,16
DB09017,0
DB00433,16
DB00433,0
DB01017,16
DB13925,0
DB09072,16
DB09072,0
DB01189,16
DB00328,0
DB08883,16
DB08883,0
DB00557,16
DB01000,0
DB00228,16
DB08930,0
DB01002,16
DB01002,0
DB00230,16
DB00230,0
DB00231,16
DB01364,0
DB06204,16
DB00593,0
DB00409,16
DB01090,0
DB09286,16
DB09286,0
DB00237,16
DB00641,0
DB01320,16
DB01320,0
DB09071,16
DB00368,0
DB13025,16
DB09220,0
DB00176,16
DB04576,0
DB09072,16
DB11994,0
DB00961,16
DB00961,0
DB00588,16
DB00518,0
DB09072,16
DB01370,0
DB00508,16
DB06145,0
DB00750,16
DB00750,0
DB00753,16
DB00753,0
DB00747,16
DB00747,0
DB00754,16
DB00937,0
DB00470,16
DB08802,0
DB01615,16
DB01615,0
DB00980,16
DB11989,0
DB00557,16
DB00557,0
DB00366,16
DB06144,0
DB00748,16
DB11254,0
DB06204,16
DB01111,0
DB00653,16
DB06709,0
DB01466,16
DB01466,0
DB08883,16
DB01259,0
DB01189,16
DB01189,0
DB01351,16
DB01351,0
DB09286,16
DB00526,0
DB09072,16
DB09072,0
DB00484,16
DB00484,0
DB00721,16
DB00770,0
DB00726,16
DB00726,0
DB08883,16
DB08883,0
DB00611,16
DB00681,0
DB00854,16
DB00804,0
DB00653,16
DB00653,0
DB09072,16
DB09072,0
DB01580,16
DB00282,0
DB00486,16
DB00486,0
DB01587,16
DB00689,0
DB01589,16
DB01589,0
DB00721,16
DB00721,0
DB00726,16
DB00726,0
DB00237,16
DB00237,0
DB00768,16
DB00768,0
DB06204,16
DB06204,0
DB00754,16
DB01140,0
DB00653,16
DB01168,0
DB09224,16
DB01035,0
DB00230,16
DB00230,0
DB00366,16
DB00366,0
DB00470,16
DB01463,0
DB09225,16
DB09225,0
DB06282,16
DB06282,0
DB00752,16
DB00752,0
DB00434,16
DB01333,0
DB06204,16
DB08916,0
DB00341,16
DB00341,0
DB06148,16
DB00240,0
DB00433,16
DB01429,0
DB06204,16
DB06204,0
DB01017,16
DB01017,0
DB06738,16
DB06738,0
DB09072,16
DB00706,0
DB12532,16
DB08965,0
DB08883,16
DB08883,0
DB01017,16
DB01356,0
DB00366,16
DB00366,0
DB00557,16
DB00557,0
DB00656,16
DB08912,0
DB09072,16
DB09072,0
DB00652,16
DB00652,0
DB00653,16
DB00247,0
DB00366,16
DB00366,0
DB00484,16
DB00484,0
DB00486,16
DB00486,0
DB00807,16
DB00927,0
DB00557,16
DB00557,0
DB00802,16
DB13783,0
DB00555,16
DB00535,0
DB00486,16
DB00486,0
DB00470,16
DB00993,0
DB00484,16
DB00936,0
DB00985,16
DB06782,0
DB00652,16
DB00780,0
DB00653,16
DB09060,0
DB00363,16
DB00363,0
DB00366,16
DB00366,0
DB01452,16
DB01452,0
DB00366,16
DB00366,0
DB00835,16
DB00835,0
DB00557,16
DB00557,0
DB00237,16
DB00237,0
DB06204,16
DB06204,0
DB00230,16
DB00230,0
DB09104,16
DB04786,0
DB00898,16
DB00898,0
DB00486,16
DB00975,0
DB00557,16
DB00557,0
DB08883,16
DB08883,0
DB06204,16
DB00894,0
DB01224,16
DB00429,0
DB01209,16
DB01592,0
DB00557,16
DB00557,0
DB09072,16
DB09072,0
DB00967,16
DB00468,0
DB00484,16
DB01110,0
DB01267,16
DB00797,0
DB00486,16
DB00486,0
DB01017,16
DB01017,0
DB06204,16
DB06204,0
DB09072,16
DB09072,0
DB00484,16
DB00484,0
DB00470,16
DB00470,0
DB00486,16
DB00865,0
DB00366,16
DB06698,0
DB00484,16
DB04953,0
DB00679,16
DB00679,0
DB00486,16
DB00486,0
DB08987,16
DB08987,0
DB04953,16
DB01137,0
DB00484,16
DB00484,0
DB06204,16
DB13872,0
DB09072,16
DB09072,0
DB01106,16
DB00266,0
DB00241,16
DB00241,0
DB00909,16
DB08903,0
DB00246,16
DB00246,0
DB00366,16
DB00366,0
DB00907,16
DB00595,0
DB00653,16
DB08808,0
DB00557,16
DB04894,0
DB00470,16
DB00470,0
DB01017,16
DB01017,0
DB00557,16
DB00140,0
DB00653,16
DB00282,0
DB00653,16
DB00653,0
DB09072,16
DB00828,0
DB09072,16
DB09072,0
DB01198,16
DB09031,0
DB08883,16
DB00551,0
DB00708,16
DB00177,0
DB00818,16
DB00818,0
DB08883,16
DB00027,0
DB09085,16
DB09085,0
DB00484,16
DB00484,0
DB01017,16
DB04844,0
DB01192,16
DB00695,0
DB00557,16
DB00557,0
DB08987,16
DB08987,0
DB00813,16
DB00813,0
DB00557,16
DB00557,0
DB01377,16
DB01377,0
DB01440,16
DB00496,0
DB00752,16
DB00752,0
DB00502,16
DB00502,0
DB00273,16
DB01261,0
DB01463,16
DB00583,0
DB00486,16
DB00486,0
DB00484,16
DB00484,0
DB00660,16
DB00660,0
DB00470,16
DB01577,0
DB09128,16
DB09128,0
DB00557,16
DB00345,0
DB00653,16
DB00585,0
DB00366,16
DB00250,0
DB01567,16
DB06802,0
DB09072,16
DB00565,0
DB09072,16
DB09072,0
DB09071,16
DB08906,0
DB01017,16
DB00568,0
DB06204,16
DB06204,0
DB00486,16
DB00486,0
DB00557,16
DB00582,0
DB00794,16
DB00794,0
DB01618,16
DB01137,0
DB00653,16
DB00653,0
DB01544,16
DB01349,0
DB01545,16
DB01545,0
DB00486,16
DB00486,0
DB00484,16
DB00484,0
DB00980,16
DB00264,0
DB00557,16
DB00557,0
DB00555,16
DB00888,0
DB00557,16
DB00623,0
DB08883,16
DB00388,0
DB00653,16
DB00653,0
DB00557,16
DB00557,0
DB08883,16
DB08883,0
DB06204,16
DB06204,0
DB06738,16
DB06738,0
DB00721,16
DB00565,0
DB00899,16
DB09031,0
DB00486,16
DB01078,0
DB01041,16
DB09055,0
DB01028,16
DB08911,0
DB00653,16
DB00603,0
DB09072,16
DB09072,0
DB00484,16
DB00484,0
DB04844,16
DB04844,0
DB00933,16
DB00326,0
DB00228,16
DB09449,0
DB00934,16
DB00934,0
DB00366,16
DB09272,0
DB09009,16
DB01246,0
DB06204,16
DB06204,0
DB08883,16
DB08883,0
DB00484,16
DB04868,0
DB04953,16
DB04840,0
DB00557,16
DB00658,0
DB00557,16
DB00333,0
DB01351,16
DB01351,0
DB01356,16
DB01356,0
DB00470,16
DB00757,0
DB00484,16
DB00484,0
DB04842,16
DB04842,0
DB00366,16
DB00366,0
DB00470,16
DB08954,0
DB01433,16
DB01433,0
DB06204,16
DB06204,0
DB01017,16
DB01144,0
DB00557,16
DB09338,0
DB00366,16
DB00366,0
DB00313,16
DB00313,0
DB00334,16
DB00544,0
DB00333,16
DB00333,0
DB01159,16
DB01159,0
DB01154,16
DB01154,0
DB00318,16
DB04898,0
DB09072,16
DB01288,0
DB01068,16
DB01068,0
DB08883,16
DB08883,0
DB00557,16
DB00557,0
DB08922,16
DB01141,0
DB00486,16
DB00524,0
DB00366,16
DB01604,0
DB01242,16
DB01242,0
DB13872,16
DB13872,0
DB01618,16
DB00589,0
DB08987,16
DB08987,0
DB00807,16
DB00925,0
DB01615,16
DB01615,0
DB00801,16
DB00801,0
DB06216,16
DB06216,0
DB00470,16
DB01612,0
DB00802,16
DB00288,0
DB01267,16
DB01267,0
DB00898,16
DB00898,0
DB00899,16
DB00899,0
DB06204,16
DB06204,0
DB00366,16
DB01356,0
DB00892,16
DB00892,0
DB00484,16
DB06804,0
DB00470,16
DB00470,0
DB01580,16
DB01580,0
DB00897,16
DB01608,0
DB00653,16
DB00653,0
DB00557,16
DB09076,0
DB09085,16
DB09085,0
DB00470,16
DB00470,0
DB01065,16
DB01065,0
DB00295,16
DB00295,0
DB01068,16
DB01068,0
DB06204,16
DB06204,0
DB08883,16
DB01141,0
DB06204,16
DB06204,0
DB06204,16
DB06204,0
DB08883,16
DB00501,0
DB01437,16
DB01437,0
DB00557,16
DB00731,0
DB01017,16
DB00859,0
DB00181,16
DB00181,0
DB00237,16
DB00237,0
DB00950,16
DB00950,0
DB00484,16
DB00341,0
DB00771,16
DB00591,0
DB00230,16
DB00230,0
DB01081,16
DB00649,0
DB00470,16
DB00331,0
DB06690,16
DB06690,0
DB00653,16
DB08896,0
DB00366,16
DB00366,0
DB00653,16
DB00711,0
DB01081,16
DB01081,0
DB00892,16
DB00892,0
DB00653,16
DB00653,0
DB00186,16
DB00975,0
DB00486,16
DB01400,0
DB00420,16
DB00420,0
DB01106,16
DB13142,0
DB00409,16
DB00409,0
DB00427,16
DB00427,0
DB00934,16
DB00934,0
DB00933,16
DB00933,0
DB00420,16
DB08971,0
DB00423,16
DB08934,0
DB01355,16
DB01355,0
DB06204,16
DB00714,0
DB00402,16
DB00402,0
DB00794,16
DB00794,0
DB00897,16
DB00833,0
DB00897,16
DB00897,0
DB00230,16
DB00230,0
DB00231,16
DB01559,0
DB00892,16
DB00892,0
DB00237,16
DB00352,0
DB00486,16
DB00486,0
DB00484,16
DB00391,0
DB00484,16
DB00484,0
DB09072,16
DB09072,0
DB00898,16
DB00898,0
DB00899,16
DB00899,0
DB06204,16
DB02701,0
DB00366,16
DB00366,0
DB09017,16
DB09017,0
DB00557,16
DB00557,0
DB00486,16
DB00486,0
DB09072,16
DB09072,0
DB09072,16
DB09072,0
DB11148,16
DB11148,0
DB01588,16
DB06767,0
DB01017,16
DB09281,0
DB00653,16
DB00846,0
DB00653,16
DB06712,0
DB01589,16
DB01589,0
DB09072,16
DB09072,0
DB00748,16
DB00537,0
DB00949,16
DB00949,0
DB00747,16
DB00345,0
DB06716,16
DB01407,0
DB08883,16
DB08883,0
DB00470,16
DB00470,0
DB06204,16
DB00951,0
DB00683,16
DB00683,0
DB01614,16
DB11560,0
DB00474,16
DB00474,0
DB00557,16
DB00557,0
DB09072,16
DB09072,0
DB00477,16
DB01289,0
DB00557,16
DB00557,0
DB00653,16
DB00653,0
DB01353,16
DB00331,0
DB00708,16
DB00708,0
DB01355,16
DB01355,0
DB01356,16
DB01356,0
DB01618,16
DB09198,0
DB00333,16
DB00333,0
DB00334,16
DB00334,0
DB00484,16
DB00484,0
DB00527,16
DB00527,0
DB00486,16
DB01159,0
DB09342,16
DB09342,0
DB00486,16
DB00737,0
DB00484,16
DB00484,0
DB00193,16
DB00974,0
DB01624,16
DB01624,0
DB01002,16
DB00203,0
DB08883,16
DB00540,0
DB01621,16
DB01621,0
DB09166,16
DB09166,0
DB00490,16
DB00490,0
DB00497,16
DB00497,0
DB00470,16
DB08958,0
DB08883,16
DB08883,0
DB01017,16
DB01017,0
DB00486,16
DB00486,0
DB04842,16
DB00857,0
DB00484,16
DB01137,0
DB01621,16
DB09267,0
DB01086,16
DB00006,0
DB01624,16
DB11699,0
DB08883,16
DB09238,0
DB00486,16
DB00486,0
DB00653,16
DB00653,0
DB00484,16
DB00484,0
DB00486,16
DB00867,0
DB00557,16
DB00557,0
DB00470,16
DB00283,0
DB09072,16
DB00350,0
DB00228,16
DB01066,0
DB00557,16
DB00557,0
DB01017,16
DB01017,0
DB06204,16
DB06825,0
DB00486,16
DB00486,0
DB00470,16
DB00470,0
DB00402,16
DB01245,0
DB00652,16
DB09204,0
DB08815,16
DB08815,0
DB00409,16
DB00409,0
DB00557,16
DB00864,0
DB00206,16
DB00206,0
DB00753,16
DB00923,0
DB00366,16
DB00366,0
DB01238,16
DB01238,0
DB00750,16
DB00561,0
DB09345,16
DB01188,0
DB00660,16
DB00660,0
DB00557,16
DB00557,0
DB00486,16
DB00486,0
DB09009,16
DB09009,0
DB00418,16
DB04571,0
DB09071,16
DB00846,0
DB01017,16
DB01017,0
DB00391,16
DB00391,0
DB08883,16
DB09293,0
DB00395,16
DB00395,0
